customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5268-59460,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,36.45,389.46,Yes
5099-80975,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,89.5,2364.56,No
3901-79843,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,128.21,3367.74,Yes
2663-12364,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.51,1849.63,No
6591-26568,Female,0,No,No,37,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,59.33,2098.13,No
4872-48092,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.43,2162.18,No
2054-81019,Female,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,118.58,2433.15,Yes
9572-72679,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.47,1630.25,Yes
4082-75781,Male,0,No,No,38,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.47,3227.53,No
9007-18430,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),46.87,1337.12,No
5261-83719,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.77,1460.78,Yes
3389-48692,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.14,1377.96,No
4553-40086,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.15,1154.39,Yes
6138-59671,Female,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),41.15,952.27,No
1544-23901,Female,1,Yes,Yes,30,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.89,3257.47,No
4663-13907,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.08,4424.76,No
3239-38604,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.31,676.21,No
4773-47869,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),58.02,1406.83,No
3627-24537,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.16,303.74,Yes
7618-22501,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.03,2894.35,No
7780-47371,Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,70.34,2447.41,No
9015-46821,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,64.2,2641.74,No
4130-98732,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.57,2487.42,No
1096-16073,Female,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),33.03,1362.03,No
4858-71005,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,96.69,2074.68,No
3708-86097,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.4,3411.0,No
6397-28101,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,25.75,668.66,No
7152-41426,Male,0,No,Yes,21,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,58.9,1251.36,No
1456-17313,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),48.94,1457.68,No
6914-40773,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,45.49,1369.22,No
5368-38003,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.35,1441.15,Yes
5088-69668,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,81.35,2856.35,No
9399-81250,Male,0,No,No,35,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,79.28,2778.12,No
2937-52294,Male,0,No,No,29,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,65.61,1876.58,No
2146-23582,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),108.97,1818.9,Yes
6152-23760,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.44,2365.55,No
5299-81791,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,33.12,1047.49,No
9118-92158,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.12,1412.49,No
9634-45983,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.18,1976.41,No
8759-50309,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),39.07,1567.01,No
8953-39715,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.32,1796.71,No
5784-46415,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),56.82,1047.23,No
2461-97328,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),45.44,1478.49,No
2159-98260,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,88.91,3658.49,No
1386-61581,Male,1,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),32.49,696.51,No
8192-13652,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,1283.03,No
5775-36297,Male,0,No,Yes,34,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,83.62,2857.54,No
4409-24028,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,28.46,408.01,Yes
1689-23803,Female,0,No,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),45.58,409.77,Yes
8028-16307,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.22,1241.87,No
8262-41325,Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,61.3,1954.26,No
6664-68616,Male,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),48.32,1986.06,No
7766-70483,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),79.91,3629.98,No
1952-41574,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,95.12,2421.22,No
7142-94798,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.36,1626.73,No
6967-77071,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.09,965.76,Yes
8205-24932,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.2,1718.27,No
3484-25749,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,69.55,1360.67,No
2854-18727,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.91,3546.41,No
4231-65406,Female,1,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,67.24,598.71,Yes
3597-27332,Female,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.71,1297.08,Yes
8829-20834,Female,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.09,2858.97,No
9186-30325,Female,0,No,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),65.21,3085.61,No
4983-19213,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,61.94,2752.71,No
7963-11403,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),49.45,1920.08,No
7684-66971,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,129.81,2187.3,Yes
1656-64030,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.36,1343.21,Yes
8743-83042,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,55.97,1959.92,No
7839-17591,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.25,1738.76,Yes
7312-22996,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),41.48,1203.57,No
8938-62485,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,87.65,4146.19,No
7176-57830,Male,1,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),28.65,1698.98,No
4285-44370,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.0,2253.91,No
6559-67572,Female,1,No,No,34,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,46.41,1574.73,No
4563-89008,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.21,2119.27,No
5584-39098,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.11,921.36,Yes
5817-71561,Male,1,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.11,1002.1,No
6041-12196,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,39.83,2141.78,No
7182-21091,Female,1,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,96.7,1276.24,Yes
9026-90576,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,59.85,1522.32,Yes
4244-75254,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.23,2228.23,No
2040-59262,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,104.87,899.97,Yes
3273-16023,Female,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.03,1504.55,No
4629-30543,Female,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.29,1504.83,No
3114-70029,Male,0,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.98,2253.4,No
8364-52337,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),46.79,1597.31,No
2677-50409,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,66.09,1190.5,No
4094-80540,Male,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.21,4683.8,No
6873-19963,Male,1,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.62,827.4,No
3284-23796,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.57,1006.13,Yes
6052-50972,Female,1,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),47.26,832.79,No
8062-82613,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),42.53,1518.09,No
2589-88062,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.76,1272.48,No
3520-13261,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),21.43,597.1,No
5648-27046,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.32,2541.76,No
6729-23397,Male,0,Yes,No,42,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),29.36,1256.08,No
1694-70436,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),55.11,2586.9,No
8807-35757,Female,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.1,2499.41,No
4683-25299,Female,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.38,1781.57,No
7704-11902,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.68,2137.82,No
8368-52399,Female,0,No,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),77.86,3593.67,No
2971-58330,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),52.42,2045.75,No
9055-56308,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.84,1165.9,Yes
5218-13846,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.16,5730.83,No
2868-22359,Female,0,Yes,Yes,37,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,30.74,1166.64,No
2671-59376,Female,1,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,81.52,1385.42,No
2728-78056,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,19.87,804.25,No
8632-50832,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,16.44,820.07,No
7403-30098,Male,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,66.01,3118.87,No
7092-59962,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.73,2244.29,Yes
3142-98672,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.26,1766.37,Yes
7184-45885,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,78.08,1222.11,Yes
7010-31157,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,128.67,1919.36,Yes
1253-58372,Male,0,Yes,Yes,34,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,80.05,2866.43,No
5102-29674,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),59.63,1750.15,No
4542-42357,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),39.67,1120.89,No
3775-22578,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,104.73,1873.65,Yes
8678-12251,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.47,1315.47,No
7212-89049,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),53.15,1870.14,No
5637-47429,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.41,997.46,Yes
7034-56871,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),81.28,2824.14,No
9457-96526,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),32.59,1361.65,No
7476-35499,Female,1,No,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),61.72,2008.92,Yes
4148-16421,Female,0,Yes,No,20,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,44.55,941.71,No
4359-62204,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.55,1587.3,Yes
2004-34591,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),24.69,730.48,No
5717-70940,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,14.62,534.92,No
4271-96371,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),61.61,1936.25,No
1209-22202,Female,0,No,No,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),34.76,720.22,Yes
6539-29290,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.33,1627.62,Yes
1153-28130,Male,1,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.11,2437.46,No
4593-47077,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),28.66,530.41,No
9606-29396,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,1227.19,Yes
2284-70848,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.18,1293.75,No
4148-93488,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),23.86,558.27,Yes
1768-70530,Male,1,Yes,No,27,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,99.75,2750.55,Yes
6607-74274,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.61,916.64,No
4202-37122,Male,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.66,1623.76,No
3787-39381,Male,1,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.71,1069.77,No
3210-55435,Female,0,Yes,No,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.19,859.44,Yes
8399-33267,Female,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.8,2117.23,No
7338-71978,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,86.61,1488.5,No
9733-17088,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.33,2154.56,No
1358-22822,Female,1,Yes,Yes,48,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,62.32,3034.81,No
1849-60216,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.5,1509.13,No
8498-46589,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),38.39,1463.49,No
5522-75262,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),34.86,1190.47,No
3544-67911,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.27,1065.14,No
2831-11436,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.82,2371.57,No
2472-71854,Female,0,No,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.54,2295.52,No
1329-71888,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,29.45,1156.14,No
6851-37281,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.56,1630.09,No
8032-98017,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,70.73,1793.64,No
6266-94403,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.74,2197.27,No
5354-63952,Male,1,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),45.22,1812.52,No
7435-32766,Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),121.08,1999.94,Yes
8978-31213,Male,1,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),16.8,198.7,Yes
5238-72239,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.69,804.96,Yes
7112-32537,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.88,127.93,Yes
5722-12794,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.79,2343.34,No
2388-69204,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.08,1576.61,No
5185-42324,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,80.2,1367.26,No
9911-66764,Female,1,Yes,No,51,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.4,2955.91,No
4235-40858,Female,0,No,Yes,20,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),34.87,670.53,No
5576-52850,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.72,1452.21,No
2100-23018,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.02,3064.8,Yes
9864-93017,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),54.55,1584.29,No
9708-60790,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),109.26,972.89,No
